itemName(),action,agent,client,component,duration,ip,map,time,user
2011-12-23T00:32:12.203_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.2; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; SVD; MS-RTC LM 8),200261fd-35f3-41a4-a3fe-1e7ce8e7b5a1,,1290771,10.244.166.27,-1,2011-12-23T00:32:12.203,
2011-12-23T05:40:52.860_10.244.166.27,visit,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.21) Gecko/20110830 Firefox/3.6.21,7b885f03-8184-49f0-b054-58c8a022a0ff,,349079,10.244.166.27,-1,2011-12-23T05:40:52.860,480
2011-12-23T14:44:14.622_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QS 4.1.2.2; GTB7.2),9c25105f-4431-4444-aa8c-060b42f23dc4,,25361,10.244.166.27,-1,2011-12-23T14:44:14.622,
2011-12-23T15:46:44.098_10.244.166.27,visit,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",38679574-c3e0-4c98-ad63-2822c24344e3,,43092,10.244.166.27,-1,2011-12-23T15:46:44.098,
2011-12-23T15:48:53.326_10.244.166.27,visit,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",38679574-c3e0-4c98-ad63-2822c24344e3,,57502,10.244.166.27,-1,2011-12-23T15:48:53.326,
2011-12-23T15:51:09.918_10.244.166.27,visit,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",38679574-c3e0-4c98-ad63-2822c24344e3,,0,10.244.166.27,,2011-12-23T15:51:09.918,
2011-12-23T16:46:15.610_10.244.166.27,visit,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),a8a360c7-5301-41e1-bb3f-f7c6bcad3042,,5073790,10.244.166.27,-1,2011-12-23T16:46:15.610,
2011-12-24T07:05:07.953_10.244.166.27,visit,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.4; en-US; rv:1.9.2.24) Gecko/20111103 Firefox/3.6.24,ee2573c6-2c82-4e42-867b-c43495f0b97a,,0,10.244.166.27,,2011-12-24T07:05:07.953,
2011-12-25T14:43:04.951_10.244.166.27,startAnimation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",8e80e6c6-5218-4399-911e-e51f9099420b,seasonalViz,,10.244.166.27,12,2011-12-25T14:43:04.951,
2011-12-25T14:43:08.227_10.244.166.27,stopAnimation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",8e80e6c6-5218-4399-911e-e51f9099420b,seasonalViz,,10.244.166.27,12,2011-12-25T14:43:08.227,
2011-12-25T14:44:09.457_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",8e80e6c6-5218-4399-911e-e51f9099420b,,49074,10.244.166.27,12,2011-12-25T14:44:09.457,
2011-12-25T14:44:23.169_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",8e80e6c6-5218-4399-911e-e51f9099420b,,2915,10.244.166.27,16,2011-12-25T14:44:23.169,
2011-12-26T13:07:51.452_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",7e976782-9f2e-4b84-a995-e5976f8a1c41,,55932,10.244.166.27,-1,2011-12-26T13:07:51.452,
2011-12-26T13:08:47.768_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",7e976782-9f2e-4b84-a995-e5976f8a1c41,,0,10.244.166.27,-1,2011-12-26T13:08:47.768,
2011-12-26T13:16:11.981_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,47b19c1e-f1fc-4072-a774-ea2af469cdeb,,97477,10.244.166.27,-1,2011-12-26T13:16:11.981,
2011-12-26T14:09:25.431_10.244.166.27,visit,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",ece8c125-a220-4e31-bde4-dea0f5d79ebc,,60398,10.244.166.27,-1,2011-12-26T14:09:25.431,
2011-12-26T15:09:43.765_10.244.166.27,visit,"Mozilla/5.0 (Linux; U; Android 3.1; en-us; AT100 Build/HMJ37) AppleWebKit/534.13 (KHTML, like Gecko) Version/4.0 Safari/534.13",1546a6fb-2e86-4b9d-8d31-4df3ee535b7c,,251189,10.244.166.27,-1,2011-12-26T15:09:43.765,926
2011-12-26T15:14:46.812_10.244.166.27,visit,"Mozilla/5.0 (Linux; U; Android 3.1; en-us; AT100 Build/HMJ37) AppleWebKit/534.13 (KHTML, like Gecko) Version/4.0 Safari/534.13",1546a6fb-2e86-4b9d-8d31-4df3ee535b7c,,143324,10.244.166.27,-1,2011-12-26T15:14:46.812,
2011-12-26T21:17:25.365_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22",27023b48-ab48-479d-94a8-663caaafeae7,,0,10.244.166.27,-1,2011-12-26T21:17:25.365,
2011-12-26T22:16:04.998_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22",27023b48-ab48-479d-94a8-663caaafeae7,,0,10.244.166.27,-1,2011-12-26T22:16:04.998,
2011-12-26T23:47:35.593_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; GTB7.2),dcaabbe2-6542-445f-8aa6-131947482b60,,667043,10.244.166.27,-1,2011-12-26T23:47:35.593,970
2011-12-27T15:27:17.042_10.244.166.27,visit,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.25) Gecko/20111212 Firefox/3.6.25 (.NET CLR 3.5.30729),64f24f21-c0a0-4e4d-872d-722c7f5cc9b2,,0,10.244.166.27,-1,2011-12-27T15:27:17.042,
2011-12-27T19:14:13.261_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET CLR 1.1.4322),92ba08cf-faf9-48b7-aff8-3c9824e989c2,,1972223,10.244.166.27,-1,2011-12-27T19:14:13.261,
2011-12-27T19:45:21.526_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET CLR 1.1.4322),d0158481-ffc0-436d-a859-7e5fa2f4796f,,894744,10.244.166.27,-1,2011-12-27T19:45:21.526,
2011-12-27T20:18:48.943_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:9.0) Gecko/20100101 Firefox/9.0,7b1c6f8c-836f-41c5-8245-31550afba3fc,,0,10.244.166.27,-1,2011-12-27T20:18:48.943,
2011-12-28T15:36:08.265_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:9.0) Gecko/20100101 Firefox/9.0,2c405e49-56fd-42be-bc5f-92c624d005bd,,3109,10.244.166.27,-1,2011-12-28T15:36:08.265,
2011-12-28T15:48:09.188_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,80171,10.244.166.27,16,2011-12-28T15:48:09.188,571
2011-12-28T15:49:35.426_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,19650,10.244.166.27,16,2011-12-28T15:49:35.426,571
2011-12-28T15:50:43.707_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,26713,10.244.166.27,16,2011-12-28T15:50:43.707,571
2011-12-28T15:51:39.447_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,9127,10.244.166.27,16,2011-12-28T15:51:39.447,571
2011-12-28T15:56:28.766_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,7646,10.244.166.27,16,2011-12-28T15:56:28.766,571
2011-12-28T15:57:37.422_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,7808,10.244.166.27,16,2011-12-28T15:57:37.422,571
2011-12-28T16:46:15.468_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",7e976782-9f2e-4b84-a995-e5976f8a1c41,,134854,10.244.166.27,-1,2011-12-28T16:46:15.468,
2011-12-28T17:26:40.784_10.244.166.27,visit,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.25) Gecko/20111212 Firefox/3.6.25 (.NET CLR 3.5.30729),23c9bb91-96fc-4e2b-81f9-8e9430ef8824,,15173,10.244.166.27,-1,2011-12-28T17:26:40.784,
2011-12-28T18:08:14.834_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,8214,10.244.166.27,16,2011-12-28T18:08:14.834,571
2011-12-28T18:56:33.411_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; GTB7.2),0c11dcec-7fbe-4988-9573-3a011a7ed0c3,,0,10.244.166.27,-1,2011-12-28T18:56:33.411,970
2011-12-28T19:42:59.401_10.244.166.27,visit,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.24) Gecko/20111103 Firefox/3.6.24,4855fd36-609a-4330-b908-c906ebb2a6ad,,3372198,10.244.166.27,-1,2011-12-28T19:42:59.401,
2011-12-28T20:06:32.568_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22",7c2f29f3-146f-4a38-9a2b-afdeb0058dee,,6406,10.244.166.27,11,2011-12-28T20:06:32.568,
2011-12-28T20:06:55.687_10.244.166.27,startAnimation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22",7c2f29f3-146f-4a38-9a2b-afdeb0058dee,seasonalViz,,10.244.166.27,12,2011-12-28T20:06:55.687,
2011-12-28T20:07:21.084_10.244.166.27,stopAnimation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22",7c2f29f3-146f-4a38-9a2b-afdeb0058dee,seasonalViz,,10.244.166.27,12,2011-12-28T20:07:21.084,
2011-12-28T20:07:34.765_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22",7c2f29f3-146f-4a38-9a2b-afdeb0058dee,seasonalViz,,10.244.166.27,12,2011-12-28T20:07:34.765,
2011-12-28T20:07:35.623_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22",7c2f29f3-146f-4a38-9a2b-afdeb0058dee,seasonalViz,,10.244.166.27,12,2011-12-28T20:07:35.623,
2011-12-28T20:07:38.665_10.244.166.27,startAnimation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22",7c2f29f3-146f-4a38-9a2b-afdeb0058dee,seasonalViz,,10.244.166.27,12,2011-12-28T20:07:38.665,
2011-12-28T20:08:00.318_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22",7c2f29f3-146f-4a38-9a2b-afdeb0058dee,,51667,10.244.166.27,12,2011-12-28T20:08:00.318,
2011-12-28T20:08:48.086_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22",7c2f29f3-146f-4a38-9a2b-afdeb0058dee,,6543,10.244.166.27,-1,2011-12-28T20:08:48.086,
2011-12-28T20:10:30.391_10.244.166.27,visit,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.24) Gecko/20111103 Firefox/3.6.24,4855fd36-609a-4330-b908-c906ebb2a6ad,,235579,10.244.166.27,-1,2011-12-28T20:10:30.391,
2011-12-28T20:15:09.836_10.244.166.27,visit,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.24) Gecko/20111103 Firefox/3.6.24,4855fd36-609a-4330-b908-c906ebb2a6ad,,155903,10.244.166.27,-1,2011-12-28T20:15:09.836,
2011-12-28T20:15:44.499_10.244.166.27,visit,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.24) Gecko/20111103 Firefox/3.6.24,4855fd36-609a-4330-b908-c906ebb2a6ad,,117942,10.244.166.27,-1,2011-12-28T20:15:44.499,
2011-12-28T20:15:54.561_10.244.166.27,visit,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.24) Gecko/20111103 Firefox/3.6.24,4855fd36-609a-4330-b908-c906ebb2a6ad,,7049,10.244.166.27,-1,2011-12-28T20:15:54.561,
2011-12-28T20:34:42.901_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,6344,10.244.166.27,-1,2011-12-28T20:34:42.901,
2011-12-28T20:35:29.904_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,713,10.244.166.27,-1,2011-12-28T20:35:29.904,
2011-12-28T20:37:30.602_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,4185,10.244.166.27,-1,2011-12-28T20:37:30.602,
2011-12-28T20:38:53.298_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,811,10.244.166.27,-1,2011-12-28T20:38:53.298,
2011-12-28T20:41:27.146_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:9.0) Gecko/20100101 Firefox/9.0,2c405e49-56fd-42be-bc5f-92c624d005bd,,194271,10.244.166.27,-1,2011-12-28T20:41:27.146,2
2011-12-28T20:48:35.915_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:9.0) Gecko/20100101 Firefox/9.0,2c405e49-56fd-42be-bc5f-92c624d005bd,,24579,10.244.166.27,-1,2011-12-28T20:48:35.915,2
2011-12-28T20:48:38.442_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,7451,10.244.166.27,16,2011-12-28T20:48:38.442,
2011-12-28T20:49:02.233_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,0,10.244.166.27,-1,2011-12-28T20:49:02.233,
2011-12-28T20:50:34.585_10.244.166.27,visit,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.25) Gecko/20111212 Firefox/3.6.25 ( .NET CLR 3.5.30729),26d608ed-ccd2-4176-9d12-228ac54559c5,,318117,10.244.166.27,-1,2011-12-28T20:50:34.585,
2011-12-28T20:50:58.063_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,175,10.244.166.27,-1,2011-12-28T20:50:58.063,
2011-12-28T20:57:10.547_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,744,10.244.166.27,-1,2011-12-28T20:57:10.547,1
2011-12-28T20:59:20.698_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:9.0) Gecko/20100101 Firefox/9.0,2c405e49-56fd-42be-bc5f-92c624d005bd,,177913,10.244.166.27,-1,2011-12-28T20:59:20.698,2
2011-12-28T21:00:05.081_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:9.0) Gecko/20100101 Firefox/9.0,2c405e49-56fd-42be-bc5f-92c624d005bd,,28823,10.244.166.27,-1,2011-12-28T21:00:05.081,2
2011-12-28T21:13:19.219_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:9.0) Gecko/20100101 Firefox/9.0,2c405e49-56fd-42be-bc5f-92c624d005bd,,550326,10.244.166.27,-1,2011-12-28T21:13:19.219,2
2011-12-28T21:20:22.310_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,0,10.244.166.27,-1,2011-12-28T21:20:22.310,1
2011-12-28T21:22:42.009_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,50178,10.244.166.27,-1,2011-12-28T21:22:42.009,
2011-12-28T21:25:59.272_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,222,10.244.166.27,-1,2011-12-28T21:25:59.272,
2011-12-28T21:28:02.747_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:9.0) Gecko/20100101 Firefox/9.0,2c405e49-56fd-42be-bc5f-92c624d005bd,,524542,10.244.166.27,-1,2011-12-28T21:28:02.747,2
2011-12-28T21:31:37.217_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,0,10.244.166.27,-1,2011-12-28T21:31:37.217,1
2011-12-28T21:32:49.929_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,0,10.244.166.27,-1,2011-12-28T21:32:49.929,1
2011-12-28T21:36:53.306_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,766,10.244.166.27,-1,2011-12-28T21:36:53.306,1
2011-12-28T21:41:46.401_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,383,10.244.166.27,-1,2011-12-28T21:41:46.401,1
2011-12-28T21:42:48.302_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,237,10.244.166.27,-1,2011-12-28T21:42:48.302,1
2011-12-28T21:54:58.418_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,0,10.244.166.27,-1,2011-12-28T21:54:58.418,1
2011-12-28T22:09:28.560_10.244.166.27,visit,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.24) Gecko/20111103 Firefox/3.6.24,4855fd36-609a-4330-b908-c906ebb2a6ad,,2173397,10.244.166.27,-1,2011-12-28T22:09:28.560,
2011-12-28T22:26:37.995_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,9477,10.244.166.27,-1,2011-12-28T22:26:37.995,
2011-12-28T23:00:07.977_10.244.166.27,visit,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.25) Gecko/20111212 Firefox/3.6.25 (.NET CLR 3.5.30729),0c880b96-22e1-4778-b76f-f0e8bc6bc204,,176704,10.244.166.27,-1,2011-12-28T23:00:07.977,2
2011-12-29T13:04:38.928_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:6.0.2) Gecko/20100101 Firefox/6.0.2,6ac1b609-a7b4-4aba-a026-bf96e5a10034,,906,10.244.166.27,-1,2011-12-29T13:04:38.928,
2011-12-29T15:22:23.487_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; HPDTDF; BRI/1; .NET4.0C; BRI/2),1e123815-2922-4390-9987-0672bea4e20d,,144207,10.244.166.27,-1,2011-12-29T15:22:23.487,
2011-12-29T16:00:48.870_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,7344,10.244.166.27,-1,2011-12-29T16:00:48.870,
2011-12-29T16:28:24.243_10.244.166.27,visit,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),16b00b28-3cad-4bc9-839c-5ecd373944ce,,30049,10.244.166.27,-1,2011-12-29T16:28:24.243,
2011-12-29T16:32:42.986_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; InfoPath.2; BRI/2; BOIE8;ENUS),89bddce5-2d02-4a31-9c5c-9d1c404e05e3,,0,10.244.166.27,-1,2011-12-29T16:32:42.986,
2011-12-29T16:32:43.002_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; InfoPath.2; BRI/2; BOIE8;ENUS),0d142566-5ded-496f-8e87-9357e2d68cd9,,1235,10.244.166.27,-1,2011-12-29T16:32:43.002,
2011-12-29T16:32:44.609_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22",197e2165-9723-4a33-ac68-536a4b13d0fc,,1521,10.244.166.27,-1,2011-12-29T16:32:44.609,
2011-12-29T18:22:36.534_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,489,10.244.166.27,-1,2011-12-29T18:22:36.534,1
2011-12-29T18:27:01.781_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,1111,10.244.166.27,-1,2011-12-29T18:27:01.781,1
2011-12-29T18:28:39.874_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,427,10.244.166.27,-1,2011-12-29T18:28:39.874,1
2011-12-29T18:33:17.585_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,25042,10.244.166.27,-1,2011-12-29T18:33:17.585,1
2011-12-29T18:42:27.282_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,0,10.244.166.27,-1,2011-12-29T18:42:27.282,1
